artistName,trackName,fall,spring,summer,winter,genres,track_id,danceability,energy,valence,tempo,duration_ms
Murda,RARRii,0,0,0,1578,,0RPEhK1UCgtLb9Nc97lA4R,0.89,0.552,0.901,100.043,167373
Murda,Soz,0,10409,0,320,,02a8cGumnKuEPgoCzmalJp,0.481,0.284,0.528,83.979,190533
Murda,Ter,0,62228,0,164350,,770TASLWFIJlwJrRMPWdaI,0.472,0.688,0.453,148.069,276064
Murda,ZOO PARK,0,0,0,790,,3GjMme41WMB9Pr28agQ8aX,0.816,0.321,0.181,95.038,111158
Muse,City of Delusion,0,0,0,288266,"alternative rock, modern rock, permanent wave, rock",3Sno9FE8r2uz8QP0MtnTPL,0.285,0.915,0.309,119.817,288266
Muse,Glorious,0,0,0,281026,"alternative rock, modern rock, permanent wave, rock",0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,0.356,139.994,220454
Muse,Invincible,0,0,0,124194,"alternative rock, modern rock, permanent wave, rock",2xKDKtJBLDPd7BF3VmSQQO,0.459,0.567,0.389,87.477,764457
Muse,Knights of Cydonia - Live from Wembley Stadium,0,0,0,243820,"alternative rock, modern rock, permanent wave, rock",4G1DhRyIhJ0lyiqq4Q5c0c,0.285,0.987,0.0754,138.212,397786
Muse,Map of the Problematique,0,0,0,258316,"alternative rock, modern rock, permanent wave, rock",5YXr4AGfUQpLSxtFSsKUh6,0.493,0.959,0.703,125.04,258066
Muse,Resistance,0,0,0,346693,"alternative rock, modern rock, permanent wave, rock",5O9Dz0h08LuBi0aVvDcylh,0.483,0.941,0.503,156.033,232067
Muse,Starlight,0,0,0,240213,"alternative rock, modern rock, permanent wave, rock",3skn2lauGk7Dx6bVIt5DVj,0.55,0.874,0.318,121.61,240213
Muse,Supermassive Black Hole,0,0,0,222659,"alternative rock, modern rock, permanent wave, rock",3lPr8ghNDBLc2uZovNyLs9,0.668,0.921,0.782,120,212440
Muse,Take a Bow,0,0,0,465402,"alternative rock, modern rock, permanent wave, rock",3goSVuTt3fDYDP6kRnFwuL,0.697,0.467,0.572,82.082,229413
Musique Boutique,Smooth Operator - Deep House Version,0,0,2133,0,,6gkdWaZS8wCuv2fwB1f4v8,0.637,0.887,0.65,120.013,221983
Muslum Gurses,Affet,0,279475,0,0,arabesk,2qCq58lOBdLZKNGk6Zpkvm,0.424,0.666,0.275,160.079,279475
Muslum Gurses,Gel Bahtimin Kar Beyazi,0,6933,0,0,arabesk,7gBeOPVWKh4e9xRE2IK86X,0.357,0.491,0.527,156.76,295760
Muslum Gurses,Nilufer,917,106412,2136,0,arabesk,4cHrCNJTdMfbtY0fjc5ged,0.456,0.752,0.302,150.027,258159
Muslum Gurses,Tutamiyorum Zamani,0,267679,0,0,arabesk,44LYmTNbX7qlwSHcCxWBP2,0.655,0.716,0.667,119.965,267680
Muslum Gurses,Usta,0,0,938,0,arabesk,3fWMFwaJil8fD14JCgwbcL,0.645,0.459,0.379,119.987,355066
Mustafa Sandal,Gonlunu Gun Edeni,0,0,0,5451,turkish pop,5vYTDx3rD4RGrxnAPErIvq,0.711,0.744,0.888,127.035,250293
Muti,LE CANE,0,0,0,103030,"black metal, cosmic black metal, depressive black metal, french black metal",03S0moTUyxwtznCNWOreb4,0.798,0.843,0.688,139.105,256000
Muzeyyen Senar,Elveda Meyhaneci,0,3093,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",1ndR4NdvNPsvmU4btiS5x1,0.411,0.354,0.269,106.539,222076
Muzeyyen Senar,Fikrimin Ince Gulu,0,0,0,369470,"rumeli turkuleri, turk sanat muzigi, turkish folk",2Raob01F16ShBaDd44uTVO,0.359,0.321,0.53,78.84,184645
Muzeyyen Senar,Gamzedeyim Deva Bulmam,0,1600,0,213624,"rumeli turkuleri, turk sanat muzigi, turkish folk",6D8MQ04WjnY9Jrhi1MdNFa,0.294,0.441,0.328,143.52,197147
Muzeyyen Senar,Gunduzum Seninle,0,917,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",3KThRpXIa6uyM9AMBpfBjM,0.397,0.237,0.233,124.733,187750
Muzeyyen Senar,Haydar Haydar,0,576,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",7syaCNriqwhd8JMOar0vTE,0.559,0.305,0.448,78.11,264825
Muzeyyen Senar,Karadir Kaslarin,107420,0,0,35893,"rumeli turkuleri, turk sanat muzigi, turkish folk",6DbuWMxgEXYtsdx1DsTEbN,0.647,0.495,0.86,131.959,249853
Muzeyyen Senar,Keklik,0,1088,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",7GJMh7D70pNXYdFErn6BP4,0.393,0.556,0.46,172.664,258206
Muzeyyen Senar,Kimseye Etmem Sikayet,0,1919,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",7980RHbZNQmPP37X537lJe,0.24,0.426,0.298,92.733,222107
Muzeyyen Senar,Sevmekten Kim Usanir,0,5354,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",6A9LfLZ5pDN7os9fovGyGJ,0.327,0.422,0.34,145.945,289733
Muzeyyen Senar,Unutturamaz Seni Hicbir Sey,0,1152,0,0,"rumeli turkuleri, turk sanat muzigi, turkish folk",7LN8r323npl8Yc0wOdDSqu,0.324,0.397,0.52,108.332,148893
Myra & Johnny Ola,Vapors,0,0,0,437051,"channel islands indie, escape room, hyperpop, indie soul, vapor soul",73lzOeqHJSH8ddRls5GonC,0.848,0.556,0.362,93.498,362293
N.W.A.,Chin Check,575,62444,2948,0,"conscious hip hop, gangster rap, golden age hip hop, hip hop, old school hip hop, rap, west coast rap",0q6HnaBMedf8rzsje43tz0,0.88,0.739,0.662,100.049,263493
NAV,Champion (feat. Travis Scott),0,0,31922,0,"canadian hip hop, canadian trap, melodic rap, rap, trap",6nO3tr47nr2P7f3hXb8JIo,0.642,0.782,0.396,162.005,195053
NAV,Never Sleep (with Lil Baby feat. Travis Scott),0,12804,0,0,"canadian hip hop, canadian trap, melodic rap, rap, trap",3GdWfmQBiiJrDUvSZS1bGv,0.819,0.651,0.501,139.957,185786
NLE Choppa,DO IT AGAIN (feat. 2Rare),0,0,0,47037,"memphis hip hop, rap",5gAwpwuchaCGnJLlBMGBzp,0.806,0.64,0.716,160.054,213206
NLE Choppa,Step,0,66664,0,0,"memphis hip hop, rap",6ZaiqbV2GfUtrUlhsu58fN,0.331,0.471,0.142,90.057,230186
Nalan,Of Aman,0,0,219475,0,turkish pop,6nQfIFUFaKvam4i2QBGlCO,0.498,0.732,0.674,87.268,190631
Nalan,Tutmayin Beni,0,0,251706,0,turkish pop,2iVoOWjCiEYrMwC18hXfDc,0.765,0.801,0.572,135.883,251707
Nalan,Yaralandim,0,0,124829,0,turkish pop,7lS4W2SVX3JeeSd5SRTyJu,0.685,0.639,0.698,101.945,333717
Nalyssa Green,Kokteil,0,0,0,200093,greek indie,5jBBdTWHvRzL2jLIiCzxVz,0.413,0.779,0.584,87.014,387295
Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),0,4010,0,0,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap",5PQmSHzWnlgG4EBuIqjac2,0.879,0.564,0.523,93.908,282373
Nas,N.Y. State of Mind,0,65642,0,0,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap",0trHOzAhNpGCsGBEu7dOJo,0.665,0.91,0.887,84.099,293973
Nas,Nas Is Like,767,485170,76434,85864,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap",3gY6tiCNsuVi6s8kPV6aQg,0.634,0.845,0.929,94,237027
Nate Dogg,I Got Love,0,0,33321,0,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap",52riputZ4Vo5PG9MOSy6r5,0.912,0.416,0.677,90.013,236227
Nate Dogg,Nobody Does It Better,0,0,2925,0,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap",6uQGJNXAkVsAl8DI6vCtrH,0.736,0.517,0.116,92.048,270427
Naughty Dogs,The Last of Us 2 (Ellie's Song),0,3882,0,0,,68wEfKidZoOabZim1ycTQj,0.586,0.213,0.303,113.521,179017
Nazan Oncel,Gitme Kal Bu Sehirde,0,0,0,740,"turkish instrumental, turkish pop, turkish singer-songwriter",1vgK0H5a0wGMhnDOoUu0lH,0.444,0.324,0.471,190.971,297533
Nazan Oncel,Muhurledim Seni Kalbime (Bir Hadise Var),209066,0,0,0,"turkish instrumental, turkish pop, turkish singer-songwriter",0Bc5JukBUFU0ckkUnucyOe,0.397,0.246,0.461,200.251,209067
Ne Jupiter,Ineffable,0,164000,0,0,"turkish alt pop, turkish rock",3g4zPocxN8AiTrwMolWhaU,0.389,0.321,0.363,105.069,86306
Neco,Seni Bana Katsam,0,2431,0,0,classic turkish pop,1P9oNuhkq4ZMzJB6AkOvbS,0.608,0.477,0.604,124.947,208376
Neil Young,Heart Of Gold,189520,0,0,0,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter",62uLj6VVDOYZ4c1DkC7vuu,0.261,0.594,0.43,162.131,195573
Nekfeu,Avant tu riais,0,228851,0,0,"french hip hop, pop urbaine, rap conscient",62w3djsCFX85c5V6qfsI7Y,0.579,0.543,0.286,174.84,306320
Nekropsi,Carsi,0,0,0,151929,"instrumental stoner rock, turkish alternative, turkish experimental, turkish jazz, turkish metal",5spTb9HVYoYb2ck9I9mQT2,0.468,0.331,0.696,74.763,136005
Nepal,Babylone,0,39018,0,0,"classic nepali pop, nepali pop",2j494b1ZhXswDVorEIV5va,0.794,0.568,0.156,110.997,207547
Neset Ertas,Neredesin Sen,20483,0,0,0,"baglama, bozlak, oyun havasi, turkish folk",0De9jFjJ4eRLl7Yww2eBw1,0.527,0.461,0.227,128.153,214405
Neset Ertas,Yalan Dunya,384383,0,0,1941,"baglama, bozlak, oyun havasi, turkish folk",3gukuv6hWtQWLLmySg4yA3,0.341,0.733,0.584,156.208,384383
Neset Ertas,Yolcu,448980,0,0,0,"baglama, bozlak, oyun havasi, turkish folk",3Tqqek3CDRhbQZbLYjDFvI,0.803,0.648,0.9,95.291,158411
Nesrin Sipahi,Agora Meyhanesi,0,0,0,2030,"classic azeri pop, classic turkish pop, turk sanat muzigi",0hDyV5uVN9FhQeD4PB5FSx,0.313,0.489,0.369,108.079,240147
Nev,Sukut-u Hayal,810,1450,274041,0,,4zDvKt9mbhs0cim9wEjlwT,0.553,0.544,0.484,91.941,274042
Never Get Used To People,Life Letters,0,0,0,116515,weirdcore,29VdNzgJIxzlIDkIYjFQqS,0.441,0.692,0.417,92.304,148040
New West,Those Eyes,0,0,0,220750,toronto indie,50x1Ic8CaXkYNvjmxe3WXy,0.593,0.352,0.226,119.988,220750
New West,Those Eyes - Sped Up,0,167658,0,0,toronto indie,6XDBohkvajOwoqr8jHPjzQ,0.495,0.406,0.286,157.881,167658
Nias Diasamidze,Mandalina Bahcesi,0,5440,0,0,,3d5dmGV7PVsSemkEOC5oKK,0.295,0.0491,0.068,73.419,865045
Niccolo Paganini,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",1236,35392,3372,278452,"classical, early romantic era, italian romanticism",6cC6h5E351deEGFd7Kh9uy,0.465,0.128,0.428,111.471,268853
Niccolo Paganini,Sonata No. 12: Andante cantabile,103037,14618,1836,497150,"classical, early romantic era, italian romanticism",2JDWsgWxSeJ9OmhEzYUkzn,0.384,0.0879,0.407,113.235,213333
Nick Jonas,Teacher,0,325,0,0,"dance pop, pop",5o5akY9xnEk6lpMkD8RwD9,0.686,0.794,0.532,140.952,241893
Nil Burak,Olmaz Olmaz Deme,0,3349,0,219986,classic turkish pop,4h5vixuae5dCWrSYd88trW,0.566,0.637,0.67,97.553,219987
Nil Karaibrahimgil,Benden Sana,0,0,0,1580,"turkish folk, turkish pop, turkish singer-songwriter",5G8EeDWPSoLYl5ba9yE0aP,0.435,0.264,0.277,86.562,183168
Nil Karaibrahimgil,Butun Kizlar Toplandik,0,0,0,19250,"turkish folk, turkish pop, turkish singer-songwriter",0RKOBhIYYQlL2tqBD52P91,0.796,0.902,0.856,100.001,224707
Nil Karaibrahimgil,Kanatlarim Var Ruhumda,0,1322,184080,0,"turkish folk, turkish pop, turkish singer-songwriter",6WFiu2h2yeFaK2XVOeLgcG,0.593,0.617,0.201,91.031,184080
Nil Karaibrahimgil,Ruzgar,0,0,0,330,"turkish folk, turkish pop, turkish singer-songwriter",644neC0gB2ch2HnfioNAck,0.626,0.488,0.435,101.993,213529
Nilipek.,Bir Gun Beni Arzularsan Gel,0,0,0,0,"turkish rock, turkish singer-songwriter",75cPqdMyN2qxk8gxSW5MrR,0.576,0.345,0.44,120.045,205000
Nilipek.,Havada Bir Hinlik Var,0,0,0,420,"turkish rock, turkish singer-songwriter",2VKEQKSDIOMK4xX6AGd119,0.496,0.0799,0.146,151.573,194630
Nilipek.,Kosuyolu,0,418537,0,57711,"turkish rock, turkish singer-songwriter",7nWMcuT0Ao3rH3hsLNv4Ob,0.625,0.0645,0.317,122.19,207958
Nilipek.,Son Mektup,0,0,0,26997,"turkish rock, turkish singer-songwriter",4ySHSJw95jpVyBhdsLeK8b,0.643,0.218,0.4,109.347,142421
Nilufer,Ara Sira Bazi Bazi,0,7381,0,21248,turkish pop,4Mye0IMIFvnBWxrZGJ4L1t,0.488,0.457,0.578,85.171,170063
Nilufer,Esmer Gunler,0,1088,0,221693,turkish pop,7FCxUE9dy8cL42V06Er5Wg,0.352,0.246,0.247,85.636,221693
Nilufer,Goreceksin Kendini,143733,1045,0,0,turkish pop,1M6FaBbr3cAjJg10DzZuah,0.501,0.636,0.372,111.198,143733
Nilufer,Kavak Yelleri,0,2410,0,0,turkish pop,6SGAqFspsVW81B9ECYlH3e,0.326,0.314,0.16,144.884,296227
Nilufer,Mor Menekse,0,0,0,111772,turkish pop,1UZ1OcxlQYd28UoCnbNYCB,0.742,0.859,0.848,129.978,218640
Nilufer,Seni Beklerim Optugum Yerde,0,152959,0,296320,turkish pop,0rBoNa66yN0MdM4SEnqv9J,0.51,0.485,0.473,94.091,148160
Nilufer,Son Arzum,1200188,118525,820,1032130,turkish pop,4C2BEVMCOoTRYLQdxumczm,0.427,0.442,0.305,82.085,206427
Nilufer,Ta Uzak Yollardan,0,1621,0,213000,turkish pop,4Q8RkSigphYoi9lFm5nFBW,0.448,0.5,0.597,111.861,213000
Nilufer,Taa Uzak Yollardan,0,3648,0,0,turkish pop,7vBAz8s77oxPHJVoPAJBRW,0.433,0.368,0.573,112.357,213643
Nilufer,Tek Basina,0,0,0,121060,turkish pop,62vXXmloiF8HkHq7V5DI0X,0.29,0.47,0.403,182.655,275440
Nina Simone,Feeling Good,174000,356447,3740,182971,"jazz blues, neo soul, soul, soul jazz, torch song, vocal jazz",3I09LQbHS3NSU46Ly3tPpR,0.535,0.548,0.477,115.144,237333
Ninedo,Hotline Bling - Instrumental,0,0,9070,0,,2tpntVsEQi6iTgOoeYeDsU,0.661,0.0306,0.212,112.997,121572
Nirvana,Heart-Shaped Box,0,281160,0,0,"grunge, permanent wave, rock",11LmqTE2naFULdEP94AUBa,0.256,0.641,0.382,203.006,281160
Niyorah,Positive Herb,263934,0,4875,0,"modern reggae, traditional reggae, virgin islands reggae",7cRSd3auzatSk5BIVAE4Mt,0.867,0.619,0.759,92.024,260173
No Clear Mind,a new sun,248809,587521,423393,952267,instrumental post-rock,36RM19wDIjEMzcksgVW04H,0.475,0.118,0.0459,130.069,361120
No Clear Mind,dream is destiny,0,1743638,927,558818,instrumental post-rock,6qvfeDEiwboR8RpUCxTt54,0.316,0.32,0.128,130.836,339200
No Clear Mind,static,266912,2365060,318680,1315600,instrumental post-rock,4OmfWzukSVD140NiAIEjem,0.335,0.305,0.215,79.001,156507
No Land,Aramizda Dinozor,682,909921,143125,1150376,,3MPOdplp9EezkwNFYk55VR,0.338,0.439,0.106,106.126,300000
No Land,Dusunme Kaybolursun,1258,971829,3139,1029376,,6FAT5qliKwW2UDzdWbFHFe,0.529,0.391,0.434,160.052,257646
No Land,Istanbul,3263,399345,1276,425028,,3jr9gtpaDA4XFdDSqRpPZk,0.376,0.0221,0.253,116.149,66715
No Land,Niy@ Bel@ Uzundur Bu Yollar,232437,470876,231361,673298,,0Sc33svzl8oHaWG70baEO7,0.3,0.45,0.0792,112.734,229388
No.1,Boyle Iyi,0,0,2901,0,turkish hip hop,3fDIlN87QGT3nEPvILhwYP,0.701,0.856,0.609,100.5,272914
No.1,Bu Benim Hayatim,0,39253,0,0,turkish hip hop,7qFF2A2i18gBq8knhNDN04,0.595,0.726,0.411,94.525,139572
No.1,Skbr - Intro,0,29456,0,0,turkish hip hop,46aNyEBymSHkMfrqHu4myY,0.243,0.576,0.592,148.303,144136
No.1,Yarim Kalan Sigara,0,318608,29567,183612,turkish hip hop,0HbKbkAMK7Wnps5vpZW4j2,0.319,0.58,0.211,171.718,183613
Noah Cyrus,Again (feat. XXXTENTACION),0,28780,0,0,"alt z, pop",2S2od3hT7ceytw7d1pTRuE,0.664,0.738,0.203,119.973,193962
Nora En Pure,In Your Eyes,0,0,1151,0,"deep house, electra, house, melodic house, progressive house, swiss pop",501sz40LhXSFQHA2LTXMpw,0.615,0.693,0.212,108.993,196651
Noreaga,The Change,0,0,5944,0,,03cH7hozNkNX8qWi8xbkUA,0.435,0.905,0.328,150.037,222347
Nouvelle Vague,In a Manner of Speaking,0,0,0,242906,"lounge, nu jazz",3JaRjTNqNKiK8bWp3Dn7KB,0.805,0.337,0.643,119.98,238000
Nova Norda,Pelin,0,1877,0,0,"turkish alt pop, turkish rock",47o5Tp8hNTOLAy7NVAG7Fp,0.594,0.706,0.913,107.207,476293
Novo Amor,Anchor,257533,469,0,0,"ambient folk, indie folk, modern indie folk",7qH9Z4dJEN0l9bidizW7fq,0.457,0.407,0.126,117.053,257533
Noxys,Yes to Heaven,0,175052,0,0,,2XahOns5u9mVeGaghjhgn6,0.726,0.696,0.498,139.886,125143
Nu,Man O To - Original Mix,0,52406,0,0,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",3LYf29pLzlu96WGEr1Kykv,0.38,0.748,0.82,155.126,230560
Nu Genea,Tienate,0,0,0,15410,"indie napoletano, neapolitan funk",1SIXMGcsAeA6sNxaY1EG3O,0.699,0.806,0.953,118.806,278029
NugLife,Digital Dope,0,35874,0,0,underground boom bap,0lMdefFBuqbZ9NJzZesqVD,0.824,0.591,0.245,116.014,126207
Nukhet Duru,Ben Sana Vurgunum,0,2005,0,0,turkish pop,14GcLsc9WELDLqxXQSiGkE,0.256,0.516,0.252,65.442,270852
Nur Yoldas,Sa'd-Abad,0,46417,0,0,"anadolu rock, classic turkish pop, turkish psych",01oPgFoP2LSKz81wJ4bMRN,0.218,0.738,0.588,166.034,384813
Nurettin Rencber,Soyle Sunam,49748,0,0,0,turkish folk,6xyapKS5OPxtjVrm0vRQdN,0.467,0.538,0.504,93.046,291027
OFFL1NX,UPGRADE - Slowed + Reverb,0,86540,0,0,"drift phonk, gym phonk",0QmUVvASjmNDIIgCCaffqd,0.872,0.297,0.155,108.319,126015
OMG,Jealous & Greedy,0,0,0,136421,urbano latino,541Eah9dxGuVwimC73JaEs,0.682,0.708,0.744,147.387,153248
Oathbreaker,Stay Here / Accroche-Moi,0,312953,0,0,"belgian black metal, belgian metal, blackened hardcore, chaotic hardcore, drone metal, emotional black metal, gaian doom, neo-crust, post-black metal, post-doom metal, post-metal",165iULov59SGk2fJViBWrT,0.418,0.0781,0.0356,87.036,312703
Obie Trice,Shit Hits The Fan,0,306314,8120,0,"detroit hip hop, gangster rap",1r3cH3Y1QGe8VseL8GEvn2,0.786,0.9,0.627,91.984,292013
Ocie Elliott,Down by the Water,178293,0,0,0,victoria bc indie,4Vutl1Y7OJOBwIqVISNmzL,0.611,0.331,0.559,95.015,178293
Ocie Elliott,"I Got You, Honey",2901,0,0,0,victoria bc indie,6GgWI2t7G0bgUzVoZDlM6R,0.554,0.232,0.0772,149.867,161587
Odetta Hartman,Batonebo,0,0,0,187973,alternative americana,4z0Ra45u0oUIGodqrcENl1,0.592,0.277,0.341,123.011,187973
Odezenne,Caprice,0,200211,0,0,"french indie pop, french indietronica",2jQ6IfeVU1u3wwBGWbzcFB,0.408,0.0704,0.431,148.037,272187
Offset,Ric Flair Drip (with Metro Boomin),183252,4457,176618,0,"atl hip hop, hip hop, pop rap, rap, trap",7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,0.333,100.007,172800
Oldeaf,Herhangi Biri,0,1210,0,0,turkish hip hop,2DXAnXXYbjjTY4xdr6xUYz,0.717,0.539,0.65,74.909,118460
Olexesh,VIP,0,1386,0,0,"german drill, german hip hop",0yBpPqrLZa4SC4HyLdYK98,0.779,0.454,0.329,95.965,300000
Oliver Hazard,Caesar Knows,1210015,0,1485308,0,stomp and holler,7skCLVpO2PbGfPib1FgD5C,0.605,0.692,0.841,116.25,156080
Oliver Hazard,Dandelion,763946,0,114167,0,stomp and holler,2eAvDnpXP5W0cVtiI0PUxV,0.609,0.692,0.454,116.959,233720
Oliver Hazard,Grenadine,5973,0,4672,213231,stomp and holler,3Y2MtObLigh1plXwhau6Qi,0.59,0.62,0.286,166.346,207706
Oliver Hazard,Henry & Pearl,932520,0,1723068,0,stomp and holler,1vJeuxgfo1DnpfkjYrqBuz,0.703,0.864,0.957,92.25,110413
Oliver Hazard,Illinois,0,0,143200,0,stomp and holler,3udnqwkBjLfvrOscdutqPe,0.501,0.671,0.384,80.968,202493
Oliver Riot,Nervous,8359,305427,4268,218098,,113xf7t4qNM7038YJvauik,0.589,0.614,0.318,119.837,245000
Olivia Rodrigo,favorite crime,0,1749,0,0,pop,5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,0.218,172.929,152667
Olivia Rodrigo,good 4 u,0,322593,0,2687,pop,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,0.688,166.928,178147
Olivia Rodrigo,traitor,0,1343,0,0,pop,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,0.0849,100.607,229227
Olof Arnalds,Surrender,0,6037,0,0,icelandic pop,0ecC8p17cDNlxHXkuYqeR6,0.39,0.448,0.077,144.89,183103
Olur Oyle Hatalar,Bilmiyorum,15039,439834,1184,278082,,5tsZAeFcmqbwcnv92ROp78,0.766,0.35,0.342,86.986,156552
Omar Apollo,Endlessly Interlude,0,0,0,34133,"bedroom pop, bedroom soul",2QoDA4PQiLA5gZME35my0n,0.698,0.585,0.758,95.942,34133
Omar Apollo,Evergreen (You Didn't Deserve Me At All),0,0,0,1220683,"bedroom pop, bedroom soul",2TktkzfozZifbQhXjT6I33,0.697,0.336,0.31,82.029,216680
Omar Apollo,Invincible (feat. Daniel Caesar),0,198703,0,557246,"bedroom pop, bedroom soul",7jhxagwOk9y1HC5ciRfmkQ,0.555,0.474,0.262,134.89,216160
Omar Apollo,Killing Me,0,0,0,165320,"bedroom pop, bedroom soul",0Q0IVlqMV64kNLlwjPj0Hl,0.765,0.29,0.506,92.409,298773
Omar Apollo,Mr. Neighbor,0,0,0,166426,"bedroom pop, bedroom soul",5k9f5oNVRSBdDoGa5W9toI,0.637,0.298,0.037,120.005,166427
Omar Apollo,Personally,0,0,0,211880,"bedroom pop, bedroom soul",4YTMIcFroWpTMRLY8su9bf,0.584,0.746,0.963,152.867,194876
Omar Apollo,Petrified,0,0,0,1290,"bedroom pop, bedroom soul",0G41EUi3xiwUR6iOtXAQCz,0.343,0.331,0.343,203.852,197453
OneRepublic,Counting Stars,0,0,0,257266,"piano rock, pop",6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,0.477,122.017,257840
Onur Can Ozcan,Dip,0,0,0,330,"turkce slow sarkilar, turkish hip hop, turkish pop, turkish rock",6ac9xcuXvLV3s2fAhJYNlO,0.754,0.493,0.377,82.464,77600
Onur Can Ozcan,Kis Ortasinda,0,0,0,1610,"turkce slow sarkilar, turkish hip hop, turkish pop, turkish rock",5j66WqsnY0wXcwQqjjzEVF,0.501,0.145,0.391,123.855,119639
Onur Can Ozcan,Yaramizda Kalsin,10065,0,0,0,"turkce slow sarkilar, turkish hip hop, turkish pop, turkish rock",2ylSxczIH1pxiB1widNq7c,0.586,0.68,0.259,153.878,244662
Onur Ozdemir,Eksik Sarki,0,1285206,279934,459505,turkish alternative,02xQ7dxstHMAhAagOwWKqv,0.511,0.888,0.364,98.063,277613
Onur Ozdemir,Ilk Yara,1196380,187669,1154330,538918,turkish alternative,06lO76J2a4247w6idQxyan,0.328,0.699,0.433,179.902,265787
Onur Ozdemir,Kurtlu Kuyu,0,1413218,281314,909801,turkish alternative,4yIr3TphjkfDUib64gKYJi,0.617,0.787,0.251,109.981,281053
Onur Ozdemir,Yabanci,0,0,0,100711,turkish alternative,6TXUfwgvO5JFcNDOBK48EW,0.544,0.712,0.394,179.921,173600
Opeth,In My Time of Need,5669,709107,4341,352398,"alternative metal, metal, progressive death metal, progressive metal, swedish metal, swedish progressive metal",3WtsQAngIkmcNeqVeK3fXQ,0.471,0.604,0.187,137.388,346733
Opeth,Persephone,0,112866,0,0,"alternative metal, metal, progressive death metal, progressive metal, swedish metal, swedish progressive metal",66ovOAlYsAUFnsl7ti8tvm,0.723,0.167,0.219,80.004,112867
Organize,Geriye Donemem,0,0,0,22110,"alternative hip hop, hardcore hip hop, jazz rap, queens hip hop",4mejhQ5sn92HOSfTP2J8TW,0.807,0.564,0.791,134.594,115487
Organize,Mercedes-Benz,0,54016,0,0,"alternative hip hop, hardcore hip hop, jazz rap, queens hip hop",1MntHPLU1T7a9W4tojbg8g,0.704,0.106,0.521,86.763,107867
Organize,Siktir Git,0,0,0,4600,"alternative hip hop, hardcore hip hop, jazz rap, queens hip hop",1nweZZ1IKVd4FU0IfYlRoo,0.652,0.383,0.233,144.73,135082
Orhan Gencebay,Askimi Sakla,0,1941,0,0,"arabesk, turkish folk, turkish psych",3Cf5HjUIK3Rx3BnrhxD4PO,0.555,0.648,0.608,127.375,267200
Orhan Gencebay,Bir Teselli Ver,0,0,0,0,"arabesk, turkish folk, turkish psych",6nBt02w2yKB84vdrStauex,0.383,0.556,0.493,115.821,302462
Orhan Gencebay,Kaderimin Oyunu,19661,1060318,201195,507714,"arabesk, turkish folk, turkish psych",6paeU4qpmJXWlwmIqO8CgY,0.474,0.588,0.531,171.961,246200
Orla Gartland,Why Am I Like This?,0,0,0,118776,"indie pop, irish pop",1VaB7rOe1mK60C2M9dUl2Y,0.63,0.423,0.319,90.019,212713
Oscar Lang,I've Never Been To LA (Edit),0,0,0,159129,bedroom pop,5f20q1GsH6sr5tD91jgbyP,0.511,0.766,0.603,160.866,159129
Otaguj,Ukulele,0,111692,0,0,,6634o5kzXD7KTv0bStHxln,0.605,0.49,0.733,126.551,204000
Other Lives,Sound of Violence - Demo Version,0,6633,0,0,ok indie,5y788ya4NvwhBznoDIcXwK,0.525,0.216,0.328,106.761,185413
Otis Redding,(Sittin' On) the Dock of the Bay,163755,0,0,0,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz",3zBhihYUHBmGd2bcQIobrF,0.769,0.367,0.535,103.621,163756
Otis Redding,That's How Strong My Love Is,1493,446566,725510,580924,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz",3p6keDkfLYYpuAdvv1Ktsh,0.473,0.421,0.682,161.584,144373
Otis Ubaka,Panama,129350,0,0,0,lo-fi jazzhop,05RgAMGypEvqhNs5hPCbMS,0.526,0.978,0.451,141.167,210227
Our Star,when i told the moon about you,0,0,25310,0,,64uAUJbgw3VIEx7dKZWZ6r,0.691,0.269,0.481,106.875,89433
